rank,group,ntaxa,parent,nH2O,ZC,nC
family,Zoogloeaceae,55,Rhodocyclales,-0.736004,-0.140097,4.847757
family,Rhizobiaceae,580,Hyphomicrobiales,-0.727599,-0.14993,4.851189
family,Bradyrhizobiaceae,278,Hyphomicrobiales,-0.723919,-0.148987,4.831852
family,Phyllobacteriaceae,584,Hyphomicrobiales,-0.72952,-0.148409,4.837069
family,Methylococcaceae,69,Methylococcales,-0.754007,-0.153588,4.94692
family,Methylobacteriaceae,194,Hyphomicrobiales,-0.714952,-0.13455,4.773732
family,Methylothermaceae,2,Methylococcales,-0.744989,-0.132821,4.899366
family,Legionellaceae,77,Legionellales,-0.758555,-0.181557,5.059804
family,Moraxellaceae,800,Pseudomonadales,-0.755889,-0.165066,4.995654
family,Thermomicrobiaceae,1,Thermomicrobiales,-0.733333,-0.158869,4.919843
family,Beijerinckiaceae,23,Hyphomicrobiales,-0.718179,-0.15107,4.832313
family,Sphingomonadaceae,711,Sphingomonadales,-0.734613,-0.13038,4.789882
family,Enterobacteriaceae,1334,Enterobacterales,-0.751932,-0.160389,4.950934
family,Pectobacteriaceae,71,Enterobacterales,-0.749689,-0.151907,4.932296
family,Hafniaceae,18,Enterobacterales,-0.751941,-0.150589,4.92636
family,Morganellaceae,192,Enterobacterales,-0.751379,-0.167762,4.99951
family,Yersiniaceae,179,Enterobacterales,-0.748328,-0.155416,4.927349
family,Vibrionaceae,500,Vibrionales,-0.753495,-0.158439,4.968193
family,Aeromonadaceae,111,Aeromonadales,-0.744872,-0.157146,4.924631
family,Pasteurellaceae,141,Pasteurellales,-0.744224,-0.177253,5.014376
family,Anaplasmataceae,88,Rickettsiales,-0.7146,-0.192125,5.04166
family,Bartonellaceae,78,Hyphomicrobiales,-0.733813,-0.170179,4.976578
family,Coxiellaceae,19,Legionellales,-0.737668,-0.192753,5.074028
family,Rickettsiaceae,55,Rickettsiales,-0.716076,-0.207858,5.08285
family,Chlamydiaceae,20,Chlamydiales,-0.745316,-0.184368,5.033159
family,Bacteroidaceae,213,Bacteroidales,-0.79746,-0.161875,5.076158
family,Tannerellaceae,59,Bacteroidales,-0.79351,-0.167446,5.083043
family,Leptotrichiaceae,38,Fusobacteriales,-0.71222,-0.213832,5.143986
family,Lachnospiraceae,480,Eubacteriales,-0.7532,-0.170128,5.028302
family,Fibrobacteraceae,44,Fibrobacterales,-0.777898,-0.15599,4.995196
family,Porphyromonadaceae,45,Bacteroidales,-0.769311,-0.164882,5.044332
family,Prevotellaceae,178,Bacteroidales,-0.793879,-0.152294,5.048235
family,Oxalobacteraceae,357,Burkholderiales,-0.733294,-0.146135,4.845399
family,Fusobacteriaceae,71,Fusobacteriales,-0.711682,-0.218306,5.119888
family,Oscillospiraceae,403,Eubacteriales,-0.74962,-0.160748,4.975516
family,Syntrophomonadaceae,8,Eubacteriales,-0.727443,-0.189416,5.049655
family,Selenomonadaceae,61,Selenomonadales,-0.731578,-0.166653,4.950828
family,Succinivibrionaceae,12,Aeromonadales,-0.741783,-0.158211,4.979408
family,Cardiobacteriaceae,9,Cardiobacteriales,-0.758778,-0.158472,4.975247
family,Desulfovibrionaceae,104,Desulfovibrionales,-0.736129,-0.15327,4.88955
family,Thermodesulfobacteriaceae,17,Thermodesulfobacteriales,-0.724645,-0.235144,5.16542
family,Desulfuromonadaceae,15,Desulfuromonadales,-0.725242,-0.162001,4.933446
family,Desulfobulbaceae,30,Desulfobacterales,-0.735084,-0.16382,4.951881
family,Desulfobacteraceae,45,Desulfobacterales,-0.741716,-0.167621,4.978165
family,Desulfomicrobiaceae,8,Desulfovibrionales,-0.721828,-0.164115,4.906174
family,Acidaminococcaceae,23,Acidaminococcales,-0.7299,-0.178992,4.974247
family,Veillonellaceae,104,Veillonellales,-0.73437,-0.168379,4.959283
family,Nitrosomonadaceae,58,Nitrosomonadales,-0.749663,-0.155369,4.950361
family,Thiobacillaceae,7,Nitrosomonadales,-0.727176,-0.146556,4.85235
family,Acidithiobacillaceae,19,Acidithiobacillales,-0.764763,-0.147241,4.921256
family,Halothiobacillaceae,7,Chromatiales,-0.742847,-0.131046,4.868347
family,Thermithiobacillaceae,1,Acidithiobacillales,-0.743746,-0.143499,4.883104
family,Piscirickettsiaceae,60,Thiotrichales,-0.748217,-0.163531,4.984836
family,Aquificaceae,19,Aquificales,-0.738928,-0.224843,5.171144
family,Bdellovibrionaceae,9,Bdellovibrionales,-0.741101,-0.177514,5.002246
family,Bacteriovoracaceae,5,Bacteriovoracales,-0.753793,-0.182024,5.076359
family,Oceanospirillaceae,144,Oceanospirillales,-0.740847,-0.156285,4.941735
family,Marinilabiliaceae,26,Marinilabiliales,-0.783154,-0.168476,5.077918
family,Microscillaceae,3,Cytophagales,-0.798949,-0.159989,5.084777
family,Flexibacteraceae,1,Cytophagales,-0.774444,-0.169818,5.038791
family,Bernardetiaceae,2,Cytophagales,-0.78444,-0.183398,5.140094
family,Thermoflexibacteraceae,1,Cytophagales,-0.7813,-0.187239,5.131341
family,Marivirgaceae,6,Cytophagales,-0.775312,-0.177244,5.090994
family,Saprospiraceae,2,Saprospirales,-0.792392,-0.168607,5.085074
family,Thiotrichaceae,24,Thiotrichales,-0.756166,-0.162232,4.989995
family,Reichenbachiellaceae,12,Cytophagales,-0.775101,-0.162678,5.040375
family,Erythrobacteraceae,161,Sphingomonadales,-0.739294,-0.127474,4.804032
family,Chromatiaceae,90,Chromatiales,-0.74497,-0.148115,4.917053
family,Ectothiorhodospiraceae,129,Chromatiales,-0.75492,-0.117396,4.85888
family,Rhodocyclaceae,36,Rhodocyclales,-0.733676,-0.14566,4.857177
family,Blastochloridaceae,4,Hyphomicrobiales,-0.706902,-0.146585,4.799944
family,Afifellaceae,4,Hyphomicrobiales,-0.722779,-0.144761,4.833097
family,Rhodothalassiaceae,1,Rhodothalassiales,-0.727764,-0.11647,4.753024
family,Chlorobiaceae,32,Chlorobiales,-0.740218,-0.160371,4.956777
family,Chloroflexaceae,7,Chloroflexales,-0.737998,-0.160626,4.926526
family,Aphanothecaceae,17,Chroococcales,-0.742599,-0.172729,5.015798
family,Chlorogloeopsidaceae,1,Nostocales,-0.747283,-0.171425,5.018435
family,Microcystaceae,12,Chroococcales,-0.744896,-0.173829,5.017694
family,Synechococcaceae,141,Synechococcales,-0.735779,-0.145404,4.880591
family,Merismopediaceae,16,Synechococcales,-0.754185,-0.166244,4.985987
family,Pseudanabaenaceae,26,Synechococcales,-0.742122,-0.158858,4.963184
family,Microcoleaceae,61,Oscillatoriales,-0.748395,-0.160804,4.993207
family,Nostocaceae,100,Nostocales,-0.743477,-0.169181,5.003616
family,Aphanizomenonaceae,45,Nostocales,-0.745692,-0.174092,5.02794
family,Scytonemataceae,16,Nostocales,-0.742395,-0.165934,5
family,Leptolyngbyaceae,45,Synechococcales,-0.74086,-0.149252,4.935192
family,Calotrichaceae,23,Nostocales,-0.743383,-0.167405,5.002235
family,Tolypothrichaceae,13,Nostocales,-0.749019,-0.166399,4.996448
family,Hapalosiphonaceae,17,Nostocales,-0.745699,-0.17026,5.014189
family,Rivulariaceae,2,Nostocales,-0.740417,-0.167983,5.004556
family,Oscillatoriaceae,30,Oscillatoriales,-0.747958,-0.158449,4.974345
family,Prochloraceae,56,Synechococcales,-0.726036,-0.185468,5.059556
family,Prochlorotrichaceae,15,Synechococcales,-0.749785,-0.148278,4.919336
family,Lactobacillaceae,513,Lactobacillales,-0.74109,-0.174584,5.005504
family,Peptostreptococcaceae,60,Eubacteriales,-0.702128,-0.204272,5.072321
family,Peptoniphilaceae,101,Tissierellales,-0.716858,-0.199782,5.094139
family,Clostridiaceae,553,Eubacteriales,-0.723436,-0.190443,5.045085
family,Micrococcaceae,542,Micrococcales,-0.718908,-0.130686,4.766491
family,Dermacoccaceae,40,Micrococcales,-0.716219,-0.119645,4.739904
family,Kytococcaceae,6,Micrococcales,-0.722905,-0.10015,4.708935
family,Staphylococcaceae,596,Bacillales,-0.745161,-0.182669,5.073812
family,Deinococcaceae,78,Deinococcales,-0.725552,-0.136826,4.809332
family,Streptococcaceae,444,Lactobacillales,-0.740108,-0.183916,5.045714
family,Erysipelotrichaceae,107,Erysipelotrichales,-0.763462,-0.18172,5.09429
family,Enterococcaceae,226,Lactobacillales,-0.740972,-0.188694,5.062108
family,Bacillaceae,1430,Bacillales,-0.745377,-0.188323,5.058442
family,Aerococcaceae,47,Lactobacillales,-0.753061,-0.168307,5.027939
family,Atopobiaceae,63,Coriobacteriales,-0.73127,-0.128498,4.810917
family,Paenibacillaceae,573,Bacillales,-0.754305,-0.167867,4.994015
family,Alicyclobacillaceae,41,Bacillales,-0.751372,-0.156471,4.947071
family,Gottschalkiaceae,3,Tissierellales,-0.691308,-0.20164,5.055054
family,Thermoanaerobacteraceae,49,Thermoanaerobacterales,-0.712236,-0.206107,5.040318
family,Thermoanaerobacterales Family III. Incertae Sedis,26,Thermoanaerobacterales,-0.725768,-0.221901,5.144164
family,Eubacteriaceae,99,Eubacteriales,-0.744306,-0.176958,5.034843
family,Peptococcaceae,99,Eubacteriales,-0.7187,-0.184159,4.982782
family,Microbacteriaceae,1063,Micrococcales,-0.706621,-0.132572,4.739734
family,Coprobacillaceae,53,Erysipelotrichales,-0.756525,-0.183452,5.130523
family,Listeriaceae,44,Bacillales,-0.731216,-0.189705,5.036633
family,Carnobacteriaceae,88,Lactobacillales,-0.735438,-0.182162,5.039824
family,Actinomycetaceae,182,Actinomycetales,-0.714113,-0.128092,4.766663
family,Bifidobacteriaceae,170,Bifidobacteriales,-0.747753,-0.120967,4.838358
family,Brevibacteriaceae,61,Micrococcales,-0.713097,-0.127142,4.754974
family,Corynebacteriaceae,334,Corynebacteriales,-0.726226,-0.128097,4.79368
family,Promicromonosporaceae,56,Micrococcales,-0.711673,-0.113078,4.691974
family,Propionibacteriaceae,110,Propionibacteriales,-0.728505,-0.122516,4.770201
family,Mycobacteriaceae,458,Corynebacteriales,-0.729715,-0.123365,4.752617
family,Pseudonocardiaceae,326,Pseudonocardiales,-0.718699,-0.118645,4.736504
family,Nocardiaceae,384,Corynebacteriales,-0.718078,-0.12462,4.747915
family,Nocardioidaceae,245,Propionibacteriales,-0.715066,-0.11965,4.734065
family,Actinopolysporaceae,15,Actinopolysporales,-0.732949,-0.095612,4.747747
family,Frankiaceae,56,Frankiales,-0.712206,-0.113167,4.696362
family,Geodermatophilaceae,86,Geodermatophilales,-0.700352,-0.119328,4.686873
family,Dermatophilaceae,9,Micrococcales,-0.71736,-0.116262,4.747486
family,Micromonosporaceae,327,Micromonosporales,-0.721757,-0.120261,4.736464
family,Streptomycetaceae,1757,Streptomycetales,-0.726878,-0.109961,4.725241
family,Thermomonosporaceae,84,Streptosporangiales,-0.724629,-0.113776,4.738388
family,Streptosporangiaceae,153,Streptosporangiales,-0.724341,-0.123777,4.757973
family,Nocardiopsaceae,77,Streptosporangiales,-0.731512,-0.102631,4.733984
family,Thermoactinomycetaceae,62,Bacillales,-0.74988,-0.174355,5.039802
family,Tropherymataceae,1,Micrococcales,-0.715398,-0.169699,4.923302
family,Gordoniaceae,79,Corynebacteriales,-0.719203,-0.11977,4.741555
family,Sphaerobacteraceae,2,Sphaerobacterales,-0.739193,-0.140591,4.865729
family,Tsukamurellaceae,11,Corynebacteriales,-0.71033,-0.126966,4.721315
family,Sporolactobacillaceae,25,Bacillales,-0.738526,-0.182738,5.03529
family,Anaeroplasmataceae,1,Anaeroplasmatales,-0.764792,-0.192482,5.129526
family,Mycoplasmataceae,143,Mycoplasmatales,-0.748571,-0.20439,5.191984
family,Spiroplasmataceae,38,Entomoplasmatales,-0.750209,-0.216819,5.202223
family,Acholeplasmataceae,62,Acholeplasmatales,-0.73755,-0.234951,5.265224
family,Entomoplasmataceae,19,Entomoplasmatales,-0.728168,-0.212336,5.148847
family,Methanobacteriaceae,55,Methanobacteriales,-0.72007,-0.184492,5.020128
family,Methanosarcinaceae,57,Methanosarcinales,-0.729787,-0.174349,4.988622
family,Methanothermaceae,1,Methanobacteriales,-0.667116,-0.238774,5.102426
family,Methanococcaceae,8,Methanococcales,-0.693575,-0.21188,5.060778
family,Methanocaldococcaceae,11,Methanococcales,-0.68389,-0.242019,5.153549
family,Methanocorpusculaceae,4,Methanomicrobiales,-0.712035,-0.180029,4.922394
family,Methanomicrobiaceae,27,Methanomicrobiales,-0.726947,-0.156656,4.902186
family,Methanospirillaceae,4,Methanomicrobiales,-0.726894,-0.172414,4.974709
family,Methanotrichaceae,3,Methanosarcinales,-0.721897,-0.154663,4.911758
family,Archaeoglobaceae,9,Archaeoglobales,-0.723688,-0.208218,5.077125
family,Halobacteriaceae,64,Halobacteriales,-0.762287,-0.079759,4.768749
family,Haloarculaceae,88,Halobacteriales,-0.757351,-0.07956,4.766442
family,Haloferacaceae,82,Haloferacales,-0.756868,-0.087399,4.773676
family,Halorubraceae,104,Haloferacales,-0.754576,-0.076411,4.734149
family,Halococcaceae,10,Halobacteriales,-0.760417,-0.084604,4.771287
family,Natrialbaceae,93,Natrialbales,-0.763336,-0.076691,4.782164
family,Thermococcaceae,78,Thermococcales,-0.734553,-0.216156,5.129318
family,Thermofilaceae,5,Thermoproteales,-0.699486,-0.20868,5.034411
family,Thermoproteaceae,24,Thermoproteales,-0.722235,-0.203598,5.024397
family,Desulfurococcaceae,13,Desulfurococcales,-0.710808,-0.217087,5.065883
family,Sulfolobaceae,39,Sulfolobales,-0.717336,-0.228182,5.127906
family,Thermoplasmataceae,4,Thermoplasmatales,-0.742527,-0.191152,5.059642
family,Pyrodictiaceae,4,Desulfurococcales,-0.699543,-0.190526,4.970802
family,Methanopyraceae,5,Methanopyrales,-0.706344,-0.153626,4.9428
family,Halanaerobiaceae,14,Halanaerobiales,-0.718508,-0.196629,5.071857
family,Thermotogaceae,27,Thermotogales,-0.7364,-0.218601,5.142835
family,Haliscomenobacteraceae,4,Saprospirales,-0.799891,-0.14815,5.007073
family,Deferribacteraceae,9,Deferribacterales,-0.737573,-0.198493,5.076532
family,Syntrophaceae,11,Syntrophobacterales,-0.741135,-0.168094,5.004593
family,Sporomusaceae,29,Selenomonadales,-0.712068,-0.187308,4.963378
family,Fervidobacteriaceae,22,Thermotogales,-0.732694,-0.235315,5.186245
family,Heliobacteriaceae,12,Eubacteriales,-0.717044,-0.168051,4.956724
family,Symbiobacteriaceae,3,Eubacteriales,-0.758439,-0.142095,4.896666
family,Verrucomicrobiaceae,30,Verrucomicrobiales,-0.758643,-0.133882,4.903752
family,Synergistaceae,37,Synergistales,-0.723857,-0.171005,4.925108
family,Poxviridae,55,Chitovirales,-0.794406,-0.179306,5.186493
family,Herpesviridae,100,Herpesvirales,-0.786793,-0.127481,4.930553
family,Alloherpesviridae,13,Herpesvirales,-0.785984,-0.132604,4.964208
family,Hepadnaviridae,21,Blubervirales,-0.851579,-0.16316,5.108936
family,Baculoviridae,85,,-0.820319,-0.145029,5.146833
family,Tristromaviridae,2,,-0.811886,-0.191866,5.142476
family,Polydnaviridae,14,,-0.813703,-0.145092,5.120985
family,Iridoviridae,25,Pimascovirales,-0.769481,-0.15725,5.024101
family,Asfarviridae,4,Asfuvirales,-0.812284,-0.188591,5.218311
family,Phycodnaviridae,38,Algavirales,-0.789134,-0.146422,5.045401
family,Adenoviridae,97,Rowavirales,-0.826516,-0.116105,5.004761
family,Papillomaviridae,200,Zurhausenvirales,-0.817103,-0.102134,4.95916
family,Polyomaviridae,126,Sepolyvirales,-0.799073,-0.137649,5.005358
family,Caulimoviridae,91,Ortervirales,-0.770864,-0.139114,5.096783
family,Tectiviridae,7,Kalamavirales,-0.757435,-0.155598,4.966648
family,Corticoviridae,2,Vinavirales,-0.721719,-0.14071,4.910433
family,Myoviridae,780,Caudovirales,-0.781856,-0.13041,4.981022
family,Herelleviridae,128,Caudovirales,-0.769888,-0.14429,5.063342
family,Siphoviridae,2085,Caudovirales,-0.773322,-0.115134,4.904127
family,Demerecviridae,87,Caudovirales,-0.772211,-0.14607,5.01381
family,Podoviridae,331,Caudovirales,-0.784099,-0.122338,4.978437
family,Autographiviridae,380,Caudovirales,-0.773468,-0.11237,4.908832
family,Parvoviridae,143,Piccovirales,-0.880324,-0.083199,5.005667
family,Geminiviridae,535,Geplafuvirales,-0.873637,-0.094285,5.080083
family,Microviridae,62,Petitvirales,-0.83766,-0.110932,5.001456
family,Plectroviridae,5,Tubulavirales,-0.895676,-0.25336,5.536311
family,Inoviridae,43,Tubulavirales,-0.779621,-0.140012,4.901694
family,Cystoviridae,7,Mindivirales,-0.720944,-0.152817,4.843694
family,Reoviridae,97,Reovirales,-0.782888,-0.145538,5.035978
family,Birnaviridae,9,,-0.746124,-0.12699,4.908434
family,Totiviridae,98,Ghabrivirales,-0.794566,-0.117624,4.905064
family,Togaviridae,33,Martellivirales,-0.760765,-0.132554,4.91281
family,Matonaviridae,1,Hepelivirales,-0.849416,-0.061429,4.782207
family,Arteriviridae,22,Nidovirales,-0.790925,-0.166318,4.933567
family,Flaviviridae,158,Amarillovirales,-0.773124,-0.154053,4.95453
family,Coronaviridae,61,Nidovirales,-0.817967,-0.167305,5.026587
family,Tobaniviridae,17,Nidovirales,-0.837896,-0.160822,5.112826
family,Paramyxoviridae,68,Mononegavirales,-0.722582,-0.154409,4.960049
family,Pneumoviridae,8,Mononegavirales,-0.720079,-0.178344,5.049534
family,Filoviridae,8,Mononegavirales,-0.793325,-0.138997,5.029176
family,Rhabdoviridae,184,Mononegavirales,-0.796533,-0.158409,5.099065
family,Orthomyxoviridae,18,Articulavirales,-0.773808,-0.133413,5.018431
family,Peribunyaviridae,84,Bunyavirales,-0.783827,-0.177211,5.151239
family,Phenuiviridae,56,Bunyavirales,-0.766316,-0.152245,5.036808
family,Nairoviridae,16,Bunyavirales,-0.730517,-0.155919,5.011693
family,Tospoviridae,23,Bunyavirales,-0.745537,-0.175272,5.091131
family,Arenaviridae,47,Bunyavirales,-0.756671,-0.16743,5.079712
family,Retroviridae,90,Ortervirales,-0.786457,-0.143899,5.002614
family,Caliciviridae,45,Picornavirales,-0.779148,-0.128706,4.881864
family,Tombusviridae,77,Tolivirales,-0.765739,-0.134666,4.940118
family,Leviviridae,12,Levivirales,-0.793929,-0.14417,5.028321
family,Luteoviridae,58,Tolivirales,-0.797957,-0.111232,4.952928
family,Picornaviridae,162,Picornavirales,-0.81777,-0.143591,4.986204
family,Dicistroviridae,26,Picornavirales,-0.801983,-0.149001,5.049494
family,Solemoviridae,19,Sobelivirales,-0.775069,-0.118677,4.897182
family,Tymoviridae,49,Tymovirales,-0.805027,-0.150128,4.967836
family,Closteroviridae,57,Martellivirales,-0.774095,-0.162088,5.058612
family,Betaflexiviridae,120,Tymovirales,-0.797964,-0.148355,5.061189
family,Alphaflexiviridae,60,Tymovirales,-0.796574,-0.139156,5.006963
family,Potyviridae,211,Patatavirales,-0.794304,-0.137578,5.053927
family,Virgaviridae,61,Martellivirales,-0.776716,-0.15389,5.050247
family,Secoviridae,74,Picornavirales,-0.797139,-0.152082,5.00076
family,Nodaviridae,15,Nodamuvirales,-0.791271,-0.108045,4.924714
family,Bromoviridae,41,Martellivirales,-0.783563,-0.138246,5.015103
family,Mayoviridae,4,Martellivirales,-0.774477,-0.14947,5.016772
family,Alphatetraviridae,6,Hepelivirales,-0.780192,-0.096654,4.852777
family,Nanoviridae,12,Mulpavirales,-0.814162,-0.155374,5.157879
family,Anelloviridae,101,,-0.915016,-0.08841,5.155853
family,Iflaviridae,42,Picornavirales,-0.834575,-0.144741,5.076005
family,Rarobacteraceae,3,Micrococcales,-0.691989,-0.128247,4.740641
family,Clostridiales Family XVII. Incertae Sedis,12,Eubacteriales,-0.760271,-0.142975,4.881609
family,Acidothermaceae,1,Acidothermales,-0.714117,-0.131105,4.762948
family,Rikenellaceae,50,Bacteroidales,-0.777869,-0.148335,4.992157
family,Odoribacteraceae,24,Bacteroidales,-0.789272,-0.171492,5.097944
family,Halobacteroidaceae,14,Halanaerobiales,-0.692646,-0.198983,5.048284
family,Thermonemataceae,3,Cytophagales,-0.785852,-0.178014,5.121698
family,Chelatococcaceae,13,Hyphomicrobiales,-0.71831,-0.146465,4.802664
family,Colwelliaceae,94,Alteromonadales,-0.740571,-0.168343,4.981278
family,Geobacteraceae,46,Desulfuromonadales,-0.718987,-0.160783,4.899291
family,Petrotogaceae,35,Petrotogales,-0.74477,-0.225508,5.203874
family,Thermodesulfovibrionaceae,7,Thermodesulfovibrionales,-0.688257,-0.245382,5.140102
family,Fastidiosibacteraceae,18,Thiotrichales,-0.754288,-0.180377,5.047485
family,Partitiviridae,79,Durnavirales,-0.912594,-0.134582,5.163455
family,Syntrophobacteraceae,11,Syntrophobacterales,-0.733573,-0.163545,4.965665
family,Flammeovirgaceae,19,Cytophagales,-0.794769,-0.167294,5.081671
family,Thermoleophilaceae,1,Thermoleophilales,-0.706143,-0.124176,4.798219
family,Rhodothermaceae,13,Bacteroidetes Order II. Incertae sedis,-0.770758,-0.119752,4.901942
family,Benyviridae,5,Hepelivirales,-0.793167,-0.128926,4.952089
family,Barnaviridae,1,Sobelivirales,-0.79627,-0.148859,4.997863
family,Desulfurellaceae,8,Desulfurellales,-0.723313,-0.22308,5.129144
family,Gloeobacteraceae,3,Gloeobacterales,-0.731426,-0.151217,4.919038
family,Acidobacteriaceae,58,Acidobacteriales,-0.755158,-0.138829,4.87701
family,Coriobacteriaceae,124,Coriobacteriales,-0.734779,-0.130564,4.815551
family,Kineosporiaceae,24,Kineosporiales,-0.694495,-0.116869,4.67594
family,Rhodobiaceae,4,Hyphomicrobiales,-0.730036,-0.147663,4.821175
family,Brevinemataceae,1,Brevinematales,-0.762179,-0.20203,5.133965
family,Blattabacteriaceae,12,Flavobacteriales,-0.751259,-0.243912,5.28456
family,Clostridiales Family XIII. Incertae Sedis,29,Eubacteriales,-0.722086,-0.176811,5.001027
family,Sporichthyaceae,2,Sporichthyales,-0.710884,-0.1228,4.729457
family,Coprothermobacteraceae,3,Coprothermobacterales,-0.72688,-0.194841,5.01058
family,Nitrospinaceae,1,Nitrospinales,-0.765601,-0.158556,5.012468
family,Holophagaceae,2,Holophagales,-0.735557,-0.152032,4.875676
family,Dermabacteraceae,46,Micrococcales,-0.711364,-0.119968,4.741566
family,Dietziaceae,36,Corynebacteriales,-0.718994,-0.111949,4.721043
family,Thiovulaceae,25,Campylobacterales,-0.717441,-0.196849,5.06833
family,Hypoviridae,16,Durnavirales,-0.852444,-0.142354,5.102312
family,Sutterellaceae,25,Burkholderiales,-0.723589,-0.158326,4.892525
family,Tissierellaceae,20,Tissierellales,-0.700661,-0.20349,5.067487
family,Microthrixaceae,1,Acidimicrobiales,-0.719775,-0.110366,4.713863
family,Rubrobacteraceae,8,Rubrobacterales,-0.731957,-0.124833,4.821448
family,Proteinivoraceae,3,Eubacteriales,-0.687076,-0.227464,5.087956
family,Jonesiaceae,8,Micrococcales,-0.70153,-0.129386,4.737568
family,Ferrimonadaceae,15,Alteromonadales,-0.748049,-0.144659,4.921919
family,Holosporaceae,9,Holosporales,-0.756214,-0.188455,5.105712
family,Dysgonomonadaceae,30,Bacteroidales,-0.785699,-0.173315,5.093559
family,Desulfohalobiaceae,9,Desulfovibrionales,-0.741926,-0.173281,5.028737
family,Plasmaviridae,1,,-0.779947,-0.194671,5.150591
family,Picrophilaceae,2,Thermoplasmatales,-0.75811,-0.201457,5.191774
family,Cenarchaeaceae,1,Cenarchaeales,-0.711111,0.007053,4.241453
family,Devosiaceae,71,Hyphomicrobiales,-0.726643,-0.150598,4.832254
family,Thioalkalibacteraceae,3,Chromatiales,-0.749005,-0.120361,4.874645
family,Microbulbiferaceae,27,Cellvibrionales,-0.763728,-0.132737,4.904824
family,Boseaceae,50,Hyphomicrobiales,-0.712946,-0.153261,4.806799
family,Intrasporangiaceae,95,Micrococcales,-0.717719,-0.117401,4.730242
family,Nakamurellaceae,14,Nakamurellales,-0.700872,-0.124739,4.694632
family,Acidimicrobiaceae,7,Acidimicrobiales,-0.704701,-0.152074,4.846571
family,Chroococcidiopsidaceae,9,Chroococcidiopsidales,-0.743102,-0.168348,4.992877
family,Hyellaceae,7,Pleurocapsales,-0.735258,-0.164987,4.979447
family,Spirulinaceae,2,Spirulinales,-0.760061,-0.159963,5.006918
family,Bogoriellaceae,16,Micrococcales,-0.702124,-0.124474,4.704418
family,Moritellaceae,15,Alteromonadales,-0.735383,-0.170263,4.967276
family,Glycomycetaceae,24,Glycomycetales,-0.741795,-0.111101,4.758026
family,Alcanivoracaceae,57,Oceanospirillales,-0.761863,-0.13327,4.906607
family,Kribbellaceae,36,Propionibacteriales,-0.725764,-0.130439,4.779722
family,Sanguibacteraceae,11,Micrococcales,-0.693715,-0.125083,4.696563
family,Dehalococcoidaceae,3,Dehalococcoidales,-0.714471,-0.180979,4.955103
family,Bruguierivoracaceae,12,Enterobacterales,-0.736498,-0.159681,4.93584
family,Gallionellaceae,8,Nitrosomonadales,-0.734628,-0.151564,4.892239
family,Sinobacteraceae,24,Nevskiales,-0.745015,-0.133657,4.852578
family,Desulfurobacteriaceae,11,Desulfurobacteriales,-0.703759,-0.226989,5.126517
family,Coleofasciculaceae,18,Oscillatoriales,-0.747715,-0.154976,4.967681
family,Terasakiellaceae,5,Rhodospirillales,-0.738894,-0.151459,4.935493
family,Clostridiales Family XII. Incertae Sedis,6,Eubacteriales,-0.721079,-0.193883,5.029444
family,Cryptosporangiaceae,4,Cryptosporangiales,-0.707433,-0.125325,4.739098
family,Desulfonatronaceae,6,Desulfovibrionales,-0.74572,-0.159006,4.951874
family,Psychromonadaceae,22,Alteromonadales,-0.734791,-0.175872,4.986889
family,Rhodanobacteraceae,124,Xanthomonadales,-0.751444,-0.130429,4.834821
family,Astroviridae,59,Stellavirales,-0.800834,-0.136626,5.000712
family,Lewinellaceae,17,Saprospirales,-0.798913,-0.136668,4.985689
family,Stappiaceae,101,Hyphomicrobiales,-0.730263,-0.147133,4.850774
family,Waddliaceae,1,Parachlamydiales,-0.760412,-0.176102,5.070588
family,Azonexaceae,16,Rhodocyclales,-0.725679,-0.154942,4.872701
family,Aspiviridae,5,Serpentovirales,-0.723625,-0.178418,5.110966
family,Maricaulaceae,28,Maricaulales,-0.737033,-0.125971,4.813816
family,Ferroplasmaceae,9,Thermoplasmatales,-0.747068,-0.21998,5.136811
family,Balneatrichaceae,3,Oceanospirillales,-0.742782,-0.151267,4.941516
family,Ahrensiaceae,5,Hyphomicrobiales,-0.725275,-0.151788,4.864068
family,Circoviridae,215,Cirlivirales,-0.881028,-0.111979,5.133157
family,Eggerthellaceae,74,Eggerthellales,-0.734148,-0.136639,4.81183
family,Kofleriaceae,2,Myxococcales,-0.73814,-0.109214,4.78466
family,Hymenobacteraceae,158,Cytophagales,-0.770098,-0.156741,4.973865
family,Budviciaceae,12,Enterobacterales,-0.728053,-0.156609,4.916758
family,Parachlamydiaceae,14,Parachlamydiales,-0.753585,-0.190409,5.108487
family,Simkaniaceae,2,Parachlamydiales,-0.764082,-0.188967,5.095128
family,Permutotetraviridae,2,,-0.746748,-0.106631,4.848699
family,Candidatus Paracaedibacteraceae,5,Holosporales,-0.740145,-0.172116,5.012432
family,Beutenbergiaceae,9,Micrococcales,-0.70344,-0.119884,4.693849
family,Pasteuriaceae,1,Bacillales,-0.765724,-0.146262,4.979863
family,Idiomarinaceae,64,Alteromonadales,-0.760817,-0.142766,4.951109
family,Candidatus Midichloriaceae,4,Rickettsiales,-0.719857,-0.20309,5.091724
family,Mitoviridae,46,Cryppavirales,-0.788176,-0.206795,5.209394
family,Nudiviridae,9,,-0.785209,-0.14383,5.099794
family,Hantaviridae,41,Bunyavirales,-0.78614,-0.16782,5.064897
